id,hopital,pays,region,type_dechet,poids_kg,cout_traitement,niveau_risque,mode_elimination,date_collecte,distance_traitement_km,conformite,type_conteneur,incident,entreprise_transport,service_origine
465,Fondation Jeanne Ebori,Gabon,Ngounié,Pharmaceutiques,436.98,71230.69,Moyen,Incinération,2023-07-08,130.51,Oui,Sac rouge,Non,Hopital Service,Pharmacie
679,Hôpital Gynéco-Obstétrique,Cameroun,Littoral,Radioactifs,141.22,34641.26,Élevé,Incinération,2023-07-13,147.28,Oui,Fût,Non,,Radiologie
559,Hôpital Régional de Thiès,Sénégal,Saint-Louis,Organiques,249.63,7086.12,Élevé,Enfouissement,2023-05-18,232.92,Non,Conteneur rigide,Non,BioLogistics,Restauration
444,CHU de Libreville,Gabon,Woleu-Ntem,Radioactifs,302.29,73556.63,Élevé,Incinération,2023-03-10,130.51,Non,Conteneur rigide,Non,EcoTrans,Médecine Nucléaire
492,Hôpital Régional de Ngaoundéré,Cameroun,Ouest,Organiques,411.39,8289.62,Faible,Enfouissement,2023-02-10,103.91,Oui,Fût,Non,Hopital Service,Services Généraux
136,Hôpital Général Idrissa Pouye,Sénégal,Ziguinchor,Pharmaceutiques,209.98,29215.4,Moyen,Incinération,2023-04-11,34.55,Partielle,Sac rouge,Non,EcoTrans,Pharmacie
451,Hôpital Gynéco-Obstétrique,Cameroun,Littoral,Organiques,210.05,3966.54,Faible,Enfouissement,2023-02-01,211.31,Non,Conteneur rigide,Non,Hopital Service,Maternité
278,CHU Sylvanus Olympio,Togo,Centrale,Pharmaceutiques,317.44,50893.84,Moyen,Incinération,2023-02-18,127.6,,Sac jaune,Non,Hopital Service,Oncologie
665,CHNU de Fann,Sénégal,Dakar,Organiques,249.63,4579.11,Faible,Enfouissement,2024-01-02,9.89,En attente,Fût,Non,EcoTrans,Restauration
273,Centre Médical de Kinshasa,RDC,Kongo Central,Organiques,310.84,6221.89,Faible,Enfouissement,2024-02-09,139.79,Non,Fût,Non,EcoTrans,Services Généraux
405,Hôpital Régional de Bertoua,Cameroun,Adamaoua,Infectieux,258.77,59674.81,Élevé,Incinération,2023-09-09,227.78,Partielle,Conteneur rigide,Non,,Chirurgie
94,Hôpital d'Instruction des Armées Omar Bongo,Gabon,Estuaire,Pharmaceutiques,229.64,35501.01,Moyen,Incinération,2023-01-18,108.51,En attente,Conteneur rigide,Non,BioLogistics,Pharmacie
607,Hôpital Saint-Luc,Bénin,Atacora,Pharmaceutiques,249.63,39792.02,Moyen,Incinération,2023-10-28,105.14,Partielle,Carton DASRI,Non,BioLogistics,Pharmacie
411,CHR de San-Pédro,Côte d'Ivoire,Haut-Sassandra,Organiques,170.09,3645.0,Faible,Enfouissement,2024-02-14,72.29,Partielle,Fût,Oui,Hopital Service,Restauration
378,Hôpital Régional de Mouila,Gabon,Haut-Ogooué,Piqûres/Coupures,296.26,71205.33,Élevé,Incinération,2024-07-11,127.47,,Conteneur rigide,Non,BioLogistics,Chirurgie
584,CHR Dapaong,Togo,Savanes,Pharmaceutiques,454.82,62902.33,Moyen,Incinération,2023-09-18,226.21,Non,Conteneur rigide,Non,SafeWaste,Pharmacie
493,Hôpital Régional d'Ebolowa,Cameroun,Est,Chimiques,428.92,40299.54,Moyen,Désinfection chimique,2024-09-12,184.02,Non,Sac jaune,Non,EcoTrans,Maintenance
50,CHR Dapaong,Togo,Maritime,Infectieux,249.63,53821.86,Élevé,Incinération,2024-05-14,102.41,En attente,Sac jaune,Non,Hopital Service,Laboratoire
166,CHU de Yopougon,Côte d'Ivoire,Gbêkê,Organiques,425.14,8390.04,Faible,Enfouissement,2024-07-07,26.47,Partielle,Sac jaune,Non,,Maternité
600,Hôpital Albert Schweitzer,Gabon,Woleu-Ntem,Infectieux,294.78,36662.55,Élevé,Autoclave,2023-04-06,15.06,En attente,Conteneur rigide,Non,EcoTrans,Maladies Infectieuses
558,Hôpital de Bè,Togo,Kara,Radioactifs,130.41,29935.43,Élevé,Incinération,2023-12-02,206.53,Partielle,Sac jaune,Non,EcoTrans,Radiologie
673,CHR Dapaong,Togo,Maritime,Chimiques,353.84,37647.24,Moyen,Désinfection chimique,2023-08-31,122.86,Oui,Sac rouge,Oui,BioLogistics,Oncologie
638,CHU de Libreville,Gabon,Ogooué-Maritime,Organiques,106.14,1992.09,Faible,Enfouissement,2024-04-10,130.51,Oui,Carton DASRI,Non,BioLogistics,Maternité
122,CHR de Korhogo,Côte d'Ivoire,Lagunes,Piqûres/Coupures,17.77,2229.28,Élevé,Autoclave,2024-08-20,217.06,Non,Sac jaune,Non,EcoTrans,Urgences
49,Clinique Autel d'Elie,Togo,Kara,Infectieux,412.7,84986.18,Élevé,Incinération,2024-06-23,112.71,Non,Sac rouge,Non,CleanMed,Chirurgie
374,Hôpital Dogta-Lafiè,Togo,Kara,Infectieux,446.37,56406.11,Élevé,Autoclave,2024-03-22,161.02,En attente,Carton DASRI,Non,CleanMed,Maladies Infectieuses
502,CHU de Libreville,Gabon,Estuaire,Piqûres/Coupures,187.9,22285.03,Élevé,Autoclave,2023-11-21,101.69,Partielle,Conteneur rigide,Non,CleanMed,Urgences
484,CHUD Borgou,Bénin,Borgou,Radioactifs,346.55,77735.72,Élevé,Incinération,2023-05-26,111.88,,Sac rouge,Non,EcoTrans,Oncologie
515,Clinique Universitaire de Kinshasa,RDC,Lualaba,Infectieux,156.3,35421.82,Élevé,Incinération,2023-05-31,78.7,En attente,Fût,Non,CleanMed,Maladies Infectieuses
614,Hôpital Régional de Bamenda,Cameroun,Centre,Chimiques,287.19,27894.64,Moyen,Désinfection chimique,2023-05-23,86.0,,Sac rouge,Non,CleanMed,Oncologie
598,CHR de Korhogo,Côte d'Ivoire,Haut-Sassandra,Infectieux,242.22,26818.74,Élevé,Autoclave,2023-05-17,199.04,Partielle,Fût,Non,EcoTrans,Maladies Infectieuses
486,Hôpital Régional de Ngaoundéré,Cameroun,Nord,Organiques,336.81,6573.57,Faible,Enfouissement,2024-07-10,135.95,Partielle,Carton DASRI,Non,EcoTrans,Services Généraux
615,Hôpital Régional de Bamenda,Cameroun,Nord,Chimiques,478.07,48286.44,Moyen,Désinfection chimique,2023-11-11,71.96,Non,Sac rouge,Non,BioLogistics,Laboratoire
64,Clinique Boni,Bénin,Littoral,Infectieux,299.51,39254.54,Élevé,Autoclave,2023-05-22,242.21,Non,Carton DASRI,Non,SafeWaste,Maladies Infectieuses
522,CHD Atacora,Bénin,Zou,Piqûres/Coupures,344.45,84262.4,Élevé,Incinération,2023-12-27,66.9,Partielle,Sac rouge,Non,,Chirurgie
479,Hôpital Régional de Garoua,Cameroun,Adamaoua,Piqûres/Coupures,279.76,68974.29,Élevé,Incinération,2023-05-10,147.86,Non,Carton DASRI,Non,BioLogistics,Soins Intensifs
200,CHU Campus,Togo,Maritime,Chimiques,411.23,41131.38,Moyen,Désinfection chimique,2024-09-03,130.51,Oui,Sac jaune,Non,SafeWaste,Laboratoire
428,Clinique Autel d'Elie,Togo,Centrale,Pharmaceutiques,138.09,22619.24,Moyen,Incinération,2023-03-19,75.61,Partielle,Conteneur rigide,Oui,CleanMed,Pharmacie
616,Hôpital Sendwe (Lubumbashi),RDC,Kongo Central,Piqûres/Coupures,101.04,21519.54,Élevé,Incinération,2023-01-14,71.7,Non,Sac jaune,Oui,BioLogistics,Soins Intensifs
113,Hôpital d'Instruction des Armées Akanda,Gabon,Woleu-Ntem,Chimiques,249.63,26415.68,Moyen,Désinfection chimique,2023-09-16,28.08,Non,Carton DASRI,Non,SafeWaste,Laboratoire
622,Hôpital Sendwe (Lubumbashi),RDC,Nord-Kivu,Piqûres/Coupures,32.17,7556.45,Élevé,Incinération,2023-06-05,29.7,,Sac rouge,Non,SafeWaste,Urgences
83,Hôpital Laquintinie de Douala,Cameroun,Nord,Piqûres/Coupures,416.02,59390.49,Moyen,Incinération,2023-11-05,34.86,Non,Sac rouge,Non,,Chirurgie
356,Hôpital Albert Schweitzer,Gabon,Ngounié,Infectieux,427.99,98685.27,Élevé,Incinération,2024-11-24,154.67,Partielle,Carton DASRI,Non,,Maladies Infectieuses
620,Hôpital du Cinquantenaire,RDC,Haut-Katanga,Chimiques,423.64,45869.4,Moyen,Désinfection chimique,2023-09-16,7.37,En attente,Sac rouge,Non,EcoTrans,Laboratoire
474,Hôpital d'Instruction des Armées Akanda,Gabon,Woleu-Ntem,Pharmaceutiques,148.23,22414.03,Moyen,Incinération,2023-06-26,134.14,,Conteneur rigide,Non,SafeWaste,Soins Palliatifs
145,CHU de Bouaké,Côte d'Ivoire,San-Pédro,Pharmaceutiques,486.03,79428.17,Moyen,Incinération,2024-10-07,136.87,Oui,Sac jaune,Non,SafeWaste,Soins Palliatifs
123,Hôpital Gynéco-Obstétrique,Cameroun,Adamaoua,Piqûres/Coupures,32.26,7308.21,Élevé,Incinération,2024-12-02,50.51,En attente,Sac jaune,Non,EcoTrans,Urgences
609,Hôpital Ndamatou,Sénégal,Fatick,Infectieux,432.92,53473.11,Élevé,Autoclave,2023-08-20,144.99,Oui,Carton DASRI,Oui,BioLogistics,Urgences
382,Hôpital d'Instruction des Armées Omar Bongo,Gabon,Woleu-Ntem,Organiques,53.01,1133.42,Faible,Enfouissement,2024-05-27,24.82,Oui,Sac jaune,Non,BioLogistics,Maternité
302,Hôpital Laquintinie de Douala,Cameroun,Centre,Organiques,130.88,2956.22,Faible,Enfouissement,2023-12-21,191.29,Non,Carton DASRI,Non,CleanMed,Maternité
152,Clinique Mahouna,Bénin,Ouémé,Radioactifs,425.46,102087.51,Élevé,Incinération,2024-01-27,15.13,En attente,Sac jaune,Oui,SafeWaste,Oncologie
630,Clinique Casamance,Sénégal,Diourbel,Infectieux,344.17,73554.72,Élevé,Incinération,2024-05-19,189.63,Oui,Carton DASRI,Non,CleanMed,Maladies Infectieuses
623,Hôpital Laquintinie de Douala,Cameroun,Centre,Piqûres/Coupures,441.85,102006.33,Élevé,Incinération,2024-08-30,245.9,Oui,Conteneur rigide,Non,BioLogistics,Vaccination
208,Hôpital d'Instruction des Armées Akanda,Gabon,Estuaire,Chimiques,289.22,30411.88,Moyen,Désinfection chimique,2024-11-03,10.14,Partielle,Carton DASRI,Non,,Maintenance
549,CHR Lomé Commune,Togo,Kara,Infectieux,170.85,42264.67,Élevé,Incinération,2024-04-19,28.51,Partielle,Sac jaune,Non,SafeWaste,Urgences
608,CHUD Ouémé-Plateau,Bénin,Borgou,Organiques,289.06,5765.06,Faible,Enfouissement,2024-01-31,39.02,Oui,Fût,Non,CleanMed,Restauration
100,Hôpital Régional de Thiès,Sénégal,Kaolack,Infectieux,218.99,53532.75,Élevé,Incinération,2024-08-02,91.37,Oui,Sac jaune,Non,,Maladies Infectieuses
516,Hôpital Mère-Enfant de Bingerville,Côte d'Ivoire,Abidjan,Radioactifs,338.88,71229.82,Élevé,Incinération,2024-09-04,43.52,Oui,Sac rouge,Non,Hopital Service,Oncologie
245,Hôpital Général Idrissa Pouye,Sénégal,Saint-Louis,Chimiques,264.17,28717.22,Moyen,Désinfection chimique,2024-09-22,210.63,,Conteneur rigide,Non,SafeWaste,Maintenance
521,Hôpital Général de Yaoundé,Cameroun,Est,Pharmaceutiques,227.55,33337.04,Moyen,Incinération,2024-07-02,220.63,Non,Carton DASRI,Non,CleanMed,Soins Palliatifs
52,Clinique Bonanjo,Cameroun,Est,Organiques,30.22,685.93,Faible,Enfouissement,2024-05-01,219.44,Partielle,Sac rouge,Non,EcoTrans,Restauration
206,Hôpital de la Paix de Ziguinchor,Sénégal,Ziguinchor,Chimiques,144.28,15490.72,Moyen,Désinfection chimique,2023-05-29,156.61,,Sac rouge,Non,BioLogistics,Maintenance
579,Clinique Bonanjo,Cameroun,Littoral,Piqûres/Coupures,20.69,4455.9,Élevé,Incinération,2023-08-09,83.2,Partielle,Fût,Non,SafeWaste,Urgences
110,Hôpital de la Mère et de l'Enfant,Bénin,Zou,Organiques,29.47,670.54,Faible,Enfouissement,2024-09-30,158.26,Non,Fût,Non,,Restauration
262,Hôpital Heal Africa,RDC,Kinshasa,Chimiques,168.27,17168.87,Moyen,Désinfection chimique,2024-05-08,166.66,Non,Sac rouge,Non,,Maintenance
35,Hôpital Militaire d'Abidjan,Côte d'Ivoire,Gbêkê,Chimiques,178.39,18539.12,Moyen,Désinfection chimique,2024-02-18,26.56,Non,Carton DASRI,Non,EcoTrans,Laboratoire
637,CHU de Cocody,Côte d'Ivoire,San-Pédro,Chimiques,140.1,13968.05,Moyen,Désinfection chimique,2024-09-28,125.3,En attente,Conteneur rigide,Non,BioLogistics,Maintenance
213,Hôpital Heal Africa,RDC,Kongo Central,Radioactifs,266.98,55363.01,Élevé,Incinération,2024-02-18,45.38,Partielle,Sac jaune,Non,Hopital Service,Radiologie
129,CHU de Treichville,Côte d'Ivoire,Haut-Sassandra,Piqûres/Coupures,450.02,50275.04,Élevé,Autoclave,2023-05-20,66.29,Oui,Sac rouge,Non,CleanMed,Chirurgie
190,Hôpital Aristide Le Dantec,Sénégal,Dakar,Piqûres/Coupures,492.51,115363.38,Élevé,Incinération,2024-06-13,72.69,,Sac rouge,Non,,Urgences
377,Hôpital Heal Africa,RDC,Kongo Central,Chimiques,316.02,30528.29,Moyen,Désinfection chimique,2023-06-04,108.1,Non,Sac jaune,Non,Hopital Service,Laboratoire
14,CHU Campus,Togo,Kara,Infectieux,380.73,49789.7,Élevé,Autoclave,2024-12-04,241.2,Non,Sac rouge,Non,EcoTrans,Maladies Infectieuses
5,Clinique Biasa,Togo,Centrale,Piqûres/Coupures,102.81,22124.25,Élevé,Incinération,2024-09-29,186.88,Oui,Sac jaune,Non,BioLogistics,Chirurgie
33,Clinique Ngaliema,RDC,Nord-Kivu,Chimiques,2.61,317.13,Moyen,Désinfection chimique,2023-03-24,83.37,,Carton DASRI,Non,BioLogistics,Maintenance
326,Hôpital Général de Goma,RDC,Lualaba,Piqûres/Coupures,249.63,57368.94,Élevé,Incinération,2024-06-02,227.97,Non,Sac jaune,Non,BioLogistics,Soins Intensifs
226,CHD Atacora,Bénin,Atlantique,Radioactifs,327.49,80298.24,Élevé,Incinération,2024-01-22,146.82,Partielle,Sac rouge,Non,,Oncologie
642,CHU de Treichville,Côte d'Ivoire,Lagunes,Piqûres/Coupures,338.73,80380.77,Élevé,Incinération,2023-11-05,153.46,Oui,Sac rouge,Non,CleanMed,Chirurgie
643,Centre de Santé de Mbour,Sénégal,Kaolack,Pharmaceutiques,414.41,64173.7,Moyen,Incinération,2023-09-27,109.21,Partielle,Fût,Non,Hopital Service,Pharmacie
499,Clinique Farah,Côte d'Ivoire,Gbêkê,Piqûres/Coupures,300.94,67878.0,Élevé,Incinération,2023-02-03,195.9,En attente,Sac rouge,Non,Hopital Service,Urgences
437,CHR de Franceville,Gabon,Ngounié,Organiques,477.58,8947.43,Faible,Enfouissement,2024-04-10,80.55,Oui,Conteneur rigide,Non,BioLogistics,Maternité
82,Hôpital Général de Référence de Kinshasa,RDC,Sud-Kivu,Chimiques,13.07,1221.85,Moyen,Désinfection chimique,2023-05-13,89.78,Oui,Conteneur rigide,Non,,Laboratoire
295,Clinique Boni,Bénin,Littoral,Chimiques,152.67,16169.42,Moyen,Désinfection chimique,2023-04-25,52.85,,Conteneur rigide,Non,EcoTrans,Laboratoire
671,Hôpital Régional d'Ebolowa,Cameroun,Nord-Ouest,Piqûres/Coupures,250.81,61487.03,Élevé,Incinération,2024-07-30,130.51,Oui,Sac jaune,Non,SafeWaste,Chirurgie
191,CHU de Yopougon,Côte d'Ivoire,Poro,Chimiques,386.23,42280.79,Moyen,Désinfection chimique,2024-11-27,220.8,Partielle,Fût,Non,,Laboratoire
692,CNHU Hubert Koutoukou Maga,Bénin,Borgou,Pharmaceutiques,62.34,9502.43,Moyen,Incinération,2023-01-30,87.99,,Carton DASRI,Non,CleanMed,Pharmacie
542,CHD Atacora,Bénin,Atlantique,Infectieux,301.87,33457.69,Élevé,Autoclave,2024-06-24,245.47,Partielle,Carton DASRI,Non,Hopital Service,Maladies Infectieuses
141,Hôpital Général Idrissa Pouye,Sénégal,Diourbel,Radioactifs,327.43,73541.18,Élevé,Incinération,2023-01-04,233.88,Oui,Sac jaune,Non,Hopital Service,Oncologie
137,Hôpital Dogta-Lafiè,Togo,Centrale,Radioactifs,130.82,30535.35,Élevé,Incinération,2024-03-21,31.77,Oui,Fût,Non,CleanMed,Oncologie
279,Clinique Ngaliema,RDC,Nord-Kivu,Chimiques,249.63,24878.82,Moyen,Désinfection chimique,2023-09-17,239.27,Partielle,Sac rouge,Non,CleanMed,Laboratoire
46,Hôpital Régional de Saint-Louis,Sénégal,Ziguinchor,Infectieux,338.56,71010.96,Élevé,Incinération,2024-07-07,73.42,Oui,Sac jaune,Non,EcoTrans,Urgences
19,CHU Sylvanus Olympio,Togo,Maritime,Pharmaceutiques,184.6,29481.4,Moyen,Incinération,2024-01-17,198.62,Oui,Conteneur rigide,Non,CleanMed,Pharmacie
410,CHR d'Oyem,Gabon,Estuaire,Organiques,54.9,1173.64,Faible,Enfouissement,2023-09-19,119.02,Partielle,Sac rouge,Non,SafeWaste,Services Généraux
383,CHR de Korhogo,Côte d'Ivoire,Poro,Organiques,192.87,3688.59,Faible,Enfouissement,2023-05-31,6.08,Partielle,Sac rouge,Non,CleanMed,Restauration
359,Hôpital d'Instruction des Armées Omar Bongo,Gabon,Ogooué-Maritime,Pharmaceutiques,415.86,58721.87,Moyen,Incinération,2024-10-27,240.22,Oui,Fût,Non,Hopital Service,Pharmacie
562,CNHU Hubert Koutoukou Maga,Bénin,Atacora,Pharmaceutiques,135.85,20262.76,Moyen,Incinération,2023-11-13,219.33,Oui,Sac rouge,Non,SafeWaste,Pharmacie
412,Hôpital Général de Matadi,RDC,Kongo Central,Piqûres/Coupures,401.49,96671.5,Élevé,Incinération,2023-01-15,204.68,Non,Sac jaune,Non,SafeWaste,Urgences
28,Hôpital Régional d'Ebolowa,Cameroun,Littoral,Infectieux,443.21,95598.83,Élevé,Incinération,2024-08-26,174.17,Partielle,Conteneur rigide,Oui,,Chirurgie
390,CHR de San-Pédro,Côte d'Ivoire,Gbêkê,Radioactifs,317.42,75851.15,Élevé,Incinération,2024-03-30,25.4,Non,Sac jaune,Non,EcoTrans,Radiologie
214,Hôpital Régional de Bertoua,Cameroun,Nord,Pharmaceutiques,79.82,11245.81,Moyen,Incinération,2024-08-10,84.92,Oui,Conteneur rigide,Non,SafeWaste,Oncologie
225,CHU de Yopougon,Côte d'Ivoire,Poro,Infectieux,249.63,54253.68,Élevé,Incinération,2023-04-04,131.89,Partielle,Sac jaune,Non,EcoTrans,Urgences
672,Hôpital Régional de Bafoussam,Cameroun,Est,Chimiques,397.46,41206.7,Moyen,Désinfection chimique,2023-05-12,167.37,Non,Sac rouge,Non,,Laboratoire
172,Clinique Chambrier,Gabon,Woleu-Ntem,Chimiques,32.07,3243.33,Moyen,Désinfection chimique,2023-11-03,190.63,Partielle,Fût,Non,EcoTrans,Laboratoire
602,Hôpital d'Instruction des Armées Omar Bongo,Gabon,Estuaire,Chimiques,143.61,13234.61,Moyen,Désinfection chimique,2023-04-21,119.92,En attente,Carton DASRI,Non,BioLogistics,Laboratoire
298,Polyclinique El Rapha,Gabon,Ngounié,Organiques,435.73,8764.78,Faible,Enfouissement,2024-02-03,208.72,Oui,Carton DASRI,Non,SafeWaste,Restauration
119,Hôpital Saint-Luc,Bénin,Zou,Chimiques,388.58,36408.89,Moyen,Désinfection chimique,2024-02-14,125.5,Non,Conteneur rigide,Non,SafeWaste,Laboratoire
148,CHU Kara,Togo,Savanes,Pharmaceutiques,57.93,9003.83,Moyen,Incinération,2024-08-05,152.43,En attente,Carton DASRI,Non,SafeWaste,Pharmacie
363,Polyclinique Sainte-Anne,Cameroun,Est,Chimiques,454.9,49301.83,Moyen,Désinfection chimique,2024-07-21,214.63,Partielle,Sac rouge,Non,Hopital Service,Laboratoire
163,Hôpital de la Mère et de l'Enfant,Bénin,Littoral,Radioactifs,242.86,53553.15,Élevé,Incinération,2023-01-13,170.99,Partielle,Conteneur rigide,Non,BioLogistics,Radiologie
413,CHR Tsévié,Togo,Kara,Pharmaceutiques,286.45,39543.47,Moyen,Incinération,2023-05-12,24.94,En attente,Fût,Non,Hopital Service,Soins Palliatifs
415,CHR de Daloa,Côte d'Ivoire,Haut-Sassandra,Radioactifs,147.45,30587.89,Élevé,Incinération,2024-11-19,113.7,Oui,Conteneur rigide,Non,SafeWaste,Radiologie
131,CHUD Ouémé-Plateau,Bénin,Atlantique,Pharmaceutiques,332.23,46797.14,Moyen,Incinération,2024-01-21,141.32,Non,Sac jaune,Non,CleanMed,Pharmacie
153,Fondation Jeanne Ebori,Gabon,Ogooué-Maritime,Chimiques,281.05,29722.4,Moyen,Désinfection chimique,2024-02-21,37.7,Partielle,Fût,Non,BioLogistics,Oncologie
258,Polyclinique El Rapha,Gabon,Ogooué-Maritime,Radioactifs,230.17,53373.35,Élevé,Incinération,2023-02-28,130.51,Non,Fût,Non,CleanMed,Oncologie
651,Clinique Chambrier,Gabon,Haut-Ogooué,Infectieux,384.69,90421.71,Élevé,Incinération,2023-05-22,11.37,En attente,Fût,Non,BioLogistics,Laboratoire
450,CHU de Yopougon,Côte d'Ivoire,Abidjan,Chimiques,61.39,5670.34,Moyen,Désinfection chimique,2024-07-16,82.61,Oui,Sac jaune,Non,SafeWaste,Laboratoire
158,Clinique Universitaire de Kinshasa,RDC,Sud-Kivu,Pharmaceutiques,34.77,5772.92,Moyen,Incinération,2024-08-29,65.22,,Conteneur rigide,Non,SafeWaste,Pharmacie
108,CHR Tsévié,Togo,Maritime,Radioactifs,478.35,109068.39,Élevé,Incinération,2024-02-16,100.66,Non,Carton DASRI,Non,Hopital Service,Radiologie
433,Hôpital Laquintinie de Douala,Cameroun,Ouest,Pharmaceutiques,357.3,49201.3,Moyen,Incinération,2023-08-12,130.51,,Conteneur rigide,Non,Hopital Service,Pharmacie
243,Clinique Bonanjo,Cameroun,Littoral,Organiques,7.29,176.04,Faible,Enfouissement,2023-01-20,61.4,En attente,Carton DASRI,Non,,Restauration
693,CHUD Ouémé-Plateau,Bénin,Ouémé,Infectieux,444.44,48439.37,Élevé,Autoclave,2023-10-22,144.59,Oui,Conteneur rigide,Non,SafeWaste,Urgences
238,Clinique Chambrier,Gabon,Estuaire,Infectieux,317.7,36668.28,Élevé,Autoclave,2024-07-01,90.77,,Sac rouge,Non,,Urgences
394,CHR de Port-Gentil,Gabon,Ngounié,Radioactifs,236.77,53615.62,Élevé,Incinération,2024-03-22,85.74,Partielle,Carton DASRI,Non,BioLogistics,Radiologie
78,Hôpital Aristide Le Dantec,Sénégal,Dakar,Organiques,93.05,1903.41,Faible,Enfouissement,2024-04-01,111.08,En attente,Sac rouge,Non,EcoTrans,Services Généraux
293,Hôpital Général de Référence de Kinshasa,RDC,Haut-Katanga,Organiques,107.11,2166.45,Faible,Enfouissement,2023-07-04,168.85,Non,Sac jaune,Non,Hopital Service,Maternité
60,CHUD Ouémé-Plateau,Bénin,Ouémé,Chimiques,164.77,16065.0,Moyen,Désinfection chimique,2024-07-11,130.51,,Fût,Non,EcoTrans,Laboratoire
319,Hôpital Central de Yaoundé,Cameroun,Littoral,Pharmaceutiques,429.31,62943.45,Moyen,Incinération,2024-10-13,181.16,Oui,Sac rouge,Non,SafeWaste,Pharmacie
292,Hôpital Militaire d'Abidjan,Côte d'Ivoire,Gbêkê,Radioactifs,153.35,35024.34,Élevé,Incinération,2024-03-17,229.01,Non,Conteneur rigide,Oui,,Radiologie
537,Fondation Jeanne Ebori,Gabon,Haut-Ogooué,Piqûres/Coupures,450.14,94252.19,Élevé,Incinération,2023-03-13,227.9,En attente,Carton DASRI,Non,EcoTrans,Chirurgie
439,CHU de Treichville,Côte d'Ivoire,Haut-Sassandra,Radioactifs,1.78,471.77,Élevé,Incinération,2023-11-05,132.67,En attente,Conteneur rigide,Non,BioLogistics,Radiologie
194,CNHU Hubert Koutoukou Maga,Bénin,Atlantique,Organiques,232.5,4834.05,Faible,Enfouissement,2024-10-26,162.14,,Fût,Non,BioLogistics,Restauration
654,Hôpital Dogta-Lafiè,Togo,Plateaux,Chimiques,423.11,38822.95,Moyen,Désinfection chimique,2024-04-26,213.28,Oui,Conteneur rigide,Non,Hopital Service,Laboratoire
388,CHU de Yopougon,Côte d'Ivoire,Haut-Sassandra,Infectieux,372.05,88919.67,Élevé,Incinération,2023-12-21,151.86,Partielle,Sac jaune,Oui,BioLogistics,Chirurgie
354,Hôpital Général de Matadi,RDC,Sud-Kivu,Infectieux,291.82,69529.7,Élevé,Incinération,2023-12-12,80.58,En attente,Sac jaune,Non,CleanMed,Urgences
268,Hôpital Régional de Ngaoundéré,Cameroun,Adamaoua,Pharmaceutiques,71.84,10299.39,Moyen,Incinération,2024-04-20,32.68,Oui,Sac rouge,Non,SafeWaste,Pharmacie
103,Centre Médical de Kinshasa,RDC,Kongo Central,Infectieux,80.3,9641.0,Élevé,Autoclave,2023-07-02,116.66,Non,Carton DASRI,Non,BioLogistics,Maladies Infectieuses
543,CHR Atakpamé,Togo,Maritime,Infectieux,413.53,47401.15,Élevé,Autoclave,2024-10-05,158.5,Oui,Sac jaune,Non,CleanMed,Laboratoire
263,CHU de Suru-Léré,Bénin,Ouémé,Piqûres/Coupures,87.71,11186.75,Élevé,Autoclave,2024-11-06,51.02,Oui,Sac jaune,Non,,Chirurgie
105,Clinique Mahouna,Bénin,Zou,Pharmaceutiques,68.54,9725.63,Moyen,Incinération,2023-09-21,145.31,Partielle,Carton DASRI,Non,CleanMed,Pharmacie
535,Hôpital Régional de Bertoua,Cameroun,Nord-Ouest,Organiques,229.8,4910.5,Moyen,Enfouissement,2023-02-23,129.63,,Conteneur rigide,Non,Hopital Service,Maternité
124,Hôpital Saint-Luc,Bénin,Littoral,Chimiques,453.31,48939.25,Moyen,Désinfection chimique,2024-11-20,214.53,En attente,Sac jaune,Non,EcoTrans,Laboratoire
91,Clinique Casamance,Sénégal,Saint-Louis,Infectieux,421.12,93450.55,Élevé,Incinération,2024-02-24,187.2,Partielle,Sac rouge,Non,BioLogistics,Urgences
