id,hopital,pays,region,type_dechet,poids_kg,cout_traitement,niveau_risque,mode_elimination,date_collecte,distance_traitement_km,conformite,type_conteneur,incident,entreprise_transport,service_origine
630,Hopital_45,Sénégal,Sud-Ouest,Infectieux,344.17,73554.72,Élevé,Incinération,2024-05-19,189.63,Oui,Carton DASRI,Non,CleanMed,Maladies Infectieuses
623,Hopital_12,Cameroun,Littoral,Piqûres/Coupures,441.85,102006.33,Élevé,Incinération,2024-08-30,245.9,Oui,Conteneur rigide,Non,BioLogistics,Vaccination
208,Hopital_12,Gabon,Sud-Ouest,Chimiques,289.22,30411.88,Moyen,Désinfection chimique,2024-11-03,10.14,Partielle,Carton DASRI,Non,,Maintenance
549,Hopital_31,Togo,Ouest,Infectieux,170.85,42264.67,Élevé,Incinération,2024-04-19,28.51,Partielle,Sac jaune,Non,SafeWaste,Urgences
608,Hopital_36,Bénin,Ouest,Organiques,289.06,5765.06,Faible,Enfouissement,2024-01-31,39.02,Oui,Fût,Non,CleanMed,Restauration
100,Hopital_7,Sénégal,Extrême-Nord,Infectieux,218.99,53532.75,Élevé,Incinération,2024-08-02,91.37,Oui,Sac jaune,Non,,Maladies Infectieuses
516,Hopital_32,Côte d'Ivoire,Ouest,Radioactifs,338.88,71229.82,Élevé,Incinération,2024-09-04,43.52,Oui,Sac rouge,Non,Hopital Service,Oncologie
245,Hopital_9,Sénégal,Ouest,Chimiques,264.17,28717.22,Moyen,Désinfection chimique,2024-09-22,210.63,,Conteneur rigide,Non,SafeWaste,Maintenance
521,Hopital_16,Cameroun,Sud-Ouest,Pharmaceutiques,227.55,33337.04,Moyen,Incinération,2024-07-02,220.63,Non,Carton DASRI,Non,CleanMed,Soins Palliatifs
52,Hopital_20,Cameroun,Nord,Organiques,30.22,685.93,Faible,Enfouissement,2024-05-01,219.44,Partielle,Sac rouge,Non,EcoTrans,Restauration
206,Hopital_49,Sénégal,Sud-Ouest,Chimiques,144.28,15490.72,Moyen,Désinfection chimique,2023-05-29,156.61,,Sac rouge,Non,BioLogistics,Maintenance
579,Hopital_49,Cameroun,Extrême-Nord,Piqûres/Coupures,20.69,4455.9,Élevé,Incinération,2023-08-09,83.2,Partielle,Fût,Non,SafeWaste,Urgences
110,Hopital_35,Bénin,Nord,Organiques,29.47,670.54,Faible,Enfouissement,2024-09-30,158.26,Non,Fût,Non,,Restauration
262,Hopital_39,RDC,Centre,Chimiques,168.27,17168.87,Moyen,Désinfection chimique,2024-05-08,166.66,Non,Sac rouge,Non,,Maintenance
35,Hopital_15,Côte d'Ivoire,Est,Chimiques,178.39,18539.12,Moyen,Désinfection chimique,2024-02-18,26.56,Non,Carton DASRI,Non,EcoTrans,Laboratoire
637,Hopital_23,Côte d'Ivoire,Centre,Chimiques,140.1,13968.05,Moyen,Désinfection chimique,2024-09-28,125.3,En attente,Conteneur rigide,Non,BioLogistics,Maintenance
213,Hopital_37,RDC,Sud-Ouest,Radioactifs,266.98,55363.01,Élevé,Incinération,2024-02-18,45.38,Partielle,Sac jaune,Non,Hopital Service,Radiologie
129,Hopital_44,Côte d'Ivoire,Sud-Ouest,Piqûres/Coupures,450.02,50275.04,Élevé,Autoclave,2023-05-20,66.29,Oui,Sac rouge,Non,CleanMed,Chirurgie
190,Hopital_3,Sénégal,Ouest,Piqûres/Coupures,492.51,115363.38,Élevé,Incinération,2024-06-13,72.69,,Sac rouge,Non,,Urgences
377,Hopital_3,RDC,Ouest,Chimiques,316.02,30528.29,Moyen,Désinfection chimique,2023-06-04,108.1,Non,Sac jaune,Non,Hopital Service,Laboratoire
14,Hopital_40,Togo,Sud-Ouest,Infectieux,380.73,49789.7,Élevé,Autoclave,2024-12-04,241.2,Non,Sac rouge,Non,EcoTrans,Maladies Infectieuses
5,Hopital_8,Togo,Sud,Piqûres/Coupures,102.81,22124.25,Élevé,Incinération,2024-09-29,186.88,Oui,Sac jaune,Non,BioLogistics,Chirurgie
33,Hopital_28,RDC,Centre,Chimiques,2.61,317.13,Moyen,Désinfection chimique,2023-03-24,83.37,,Carton DASRI,Non,BioLogistics,Maintenance
326,Hopital_8,RDC,Sud,Piqûres/Coupures,249.63,57368.94,Élevé,Incinération,2024-06-02,227.97,Non,Sac jaune,Non,BioLogistics,Soins Intensifs
226,Hopital_2,Bénin,Ouest,Radioactifs,327.49,80298.24,Élevé,Incinération,2024-01-22,146.82,Partielle,Sac rouge,Non,,Oncologie
642,Hopital_47,Côte d'Ivoire,Adamaoua,Piqûres/Coupures,338.73,80380.77,Élevé,Incinération,2023-11-05,153.46,Oui,Sac rouge,Non,CleanMed,Chirurgie
643,Hopital_12,Sénégal,Extrême-Nord,Pharmaceutiques,414.41,64173.7,Moyen,Incinération,2023-09-27,109.21,Partielle,Fût,Non,Hopital Service,Pharmacie
499,Hopital_26,Côte d'Ivoire,Adamaoua,Piqûres/Coupures,300.94,67878.0,Élevé,Incinération,2023-02-03,195.9,En attente,Sac rouge,Non,Hopital Service,Urgences
437,Hopital_37,Gabon,Extrême-Nord,Organiques,477.58,8947.43,Faible,Enfouissement,2024-04-10,80.55,Oui,Conteneur rigide,Non,BioLogistics,Maternité
82,Hopital_14,RDC,Adamaoua,Chimiques,13.07,1221.85,Moyen,Désinfection chimique,2023-05-13,89.78,Oui,Conteneur rigide,Non,,Laboratoire
295,Hopital_24,Bénin,Ouest,Chimiques,152.67,16169.42,Moyen,Désinfection chimique,2023-04-25,52.85,,Conteneur rigide,Non,EcoTrans,Laboratoire
671,Hopital_45,Cameroun,Nord,Piqûres/Coupures,250.81,61487.03,Élevé,Incinération,2024-07-30,130.51,Oui,Sac jaune,Non,SafeWaste,Chirurgie
191,Hopital_39,Côte d'Ivoire,Extrême-Nord,Chimiques,386.23,42280.79,Moyen,Désinfection chimique,2024-11-27,220.8,Partielle,Fût,Non,,Laboratoire
692,Hopital_41,Bénin,Extrême-Nord,Pharmaceutiques,62.34,9502.43,Moyen,Incinération,2023-01-30,87.99,,Carton DASRI,Non,CleanMed,Pharmacie
542,Hopital_40,Bénin,Extrême-Nord,Infectieux,301.87,33457.69,Élevé,Autoclave,2024-06-24,245.47,Partielle,Carton DASRI,Non,Hopital Service,Maladies Infectieuses
141,Hopital_5,Sénégal,Adamaoua,Radioactifs,327.43,73541.18,Élevé,Incinération,2023-01-04,233.88,Oui,Sac jaune,Non,Hopital Service,Oncologie
137,Hopital_47,Togo,Ouest,Radioactifs,130.82,30535.35,Élevé,Incinération,2024-03-21,31.77,Oui,Fût,Non,CleanMed,Oncologie
279,Hopital_49,RDC,Ouest,Chimiques,249.63,24878.82,Moyen,Désinfection chimique,2023-09-17,239.27,Partielle,Sac rouge,Non,CleanMed,Laboratoire
46,Hopital_25,Sénégal,Centre,Infectieux,338.56,71010.96,Élevé,Incinération,2024-07-07,73.42,Oui,Sac jaune,Non,EcoTrans,Urgences
19,Hopital_24,Togo,Extrême-Nord,Pharmaceutiques,184.6,29481.4,Moyen,Incinération,2024-01-17,198.62,Oui,Conteneur rigide,Non,CleanMed,Pharmacie
410,Hopital_13,Gabon,Sud,Organiques,54.9,1173.64,Faible,Enfouissement,2023-09-19,119.02,Partielle,Sac rouge,Non,SafeWaste,Services Généraux
383,Hopital_40,Côte d'Ivoire,Extrême-Nord,Organiques,192.87,3688.59,Faible,Enfouissement,2023-05-31,6.08,Partielle,Sac rouge,Non,CleanMed,Restauration
359,Hopital_30,Gabon,Centre,Pharmaceutiques,415.86,58721.87,Moyen,Incinération,2024-10-27,240.22,Oui,Fût,Non,Hopital Service,Pharmacie
562,Hopital_34,Bénin,Littoral,Pharmaceutiques,135.85,20262.76,Moyen,Incinération,2023-11-13,219.33,Oui,Sac rouge,Non,SafeWaste,Pharmacie
412,Hopital_36,RDC,Littoral,Piqûres/Coupures,401.49,96671.5,Élevé,Incinération,2023-01-15,204.68,Non,Sac jaune,Non,SafeWaste,Urgences
28,Hopital_44,Cameroun,Adamaoua,Infectieux,443.21,95598.83,Élevé,Incinération,2024-08-26,174.17,Partielle,Conteneur rigide,Oui,,Chirurgie
390,Hopital_23,Côte d'Ivoire,Sud-Ouest,Radioactifs,317.42,75851.15,Élevé,Incinération,2024-03-30,25.4,Non,Sac jaune,Non,EcoTrans,Radiologie
214,Hopital_49,Cameroun,Centre,Pharmaceutiques,79.82,11245.81,Moyen,Incinération,2024-08-10,84.92,Oui,Conteneur rigide,Non,SafeWaste,Oncologie
225,Hopital_19,Côte d'Ivoire,Sud,Infectieux,249.63,54253.68,Élevé,Incinération,2023-04-04,131.89,Partielle,Sac jaune,Non,EcoTrans,Urgences
672,Hopital_4,Cameroun,Ouest,Chimiques,397.46,41206.7,Moyen,Désinfection chimique,2023-05-12,167.37,Non,Sac rouge,Non,,Laboratoire
172,Hopital_42,Gabon,Nord,Chimiques,32.07,3243.33,Moyen,Désinfection chimique,2023-11-03,190.63,Partielle,Fût,Non,EcoTrans,Laboratoire
602,Hopital_48,Gabon,Ouest,Chimiques,143.61,13234.61,Moyen,Désinfection chimique,2023-04-21,119.92,En attente,Carton DASRI,Non,BioLogistics,Laboratoire
298,Hopital_11,Gabon,Ouest,Organiques,435.73,8764.78,Faible,Enfouissement,2024-02-03,208.72,Oui,Carton DASRI,Non,SafeWaste,Restauration
119,Hopital_9,Bénin,Centre,Chimiques,388.58,36408.89,Moyen,Désinfection chimique,2024-02-14,125.5,Non,Conteneur rigide,Non,SafeWaste,Laboratoire
148,Hopital_15,Togo,Sud,Pharmaceutiques,57.93,9003.83,Moyen,Incinération,2024-08-05,152.43,En attente,Carton DASRI,Non,SafeWaste,Pharmacie
363,Hopital_35,Cameroun,Adamaoua,Chimiques,454.9,49301.83,Moyen,Désinfection chimique,2024-07-21,214.63,Partielle,Sac rouge,Non,Hopital Service,Laboratoire
163,Hopital_43,Bénin,Sud,Radioactifs,242.86,53553.15,Élevé,Incinération,2023-01-13,170.99,Partielle,Conteneur rigide,Non,BioLogistics,Radiologie
413,Hopital_45,Togo,Ouest,Pharmaceutiques,286.45,39543.47,Moyen,Incinération,2023-05-12,24.94,En attente,Fût,Non,Hopital Service,Soins Palliatifs
415,Hopital_1,Côte d'Ivoire,Ouest,Radioactifs,147.45,30587.89,Élevé,Incinération,2024-11-19,113.7,Oui,Conteneur rigide,Non,SafeWaste,Radiologie
131,Hopital_22,Bénin,Sud-Ouest,Pharmaceutiques,332.23,46797.14,Moyen,Incinération,2024-01-21,141.32,Non,Sac jaune,Non,CleanMed,Pharmacie
153,Hopital_39,Gabon,Centre,Chimiques,281.05,29722.4,Moyen,Désinfection chimique,2024-02-21,37.7,Partielle,Fût,Non,BioLogistics,Oncologie
258,Hopital_7,Gabon,Est,Radioactifs,230.17,53373.35,Élevé,Incinération,2023-02-28,130.51,Non,Fût,Non,CleanMed,Oncologie
651,Hopital_13,Gabon,Ouest,Infectieux,384.69,90421.71,Élevé,Incinération,2023-05-22,11.37,En attente,Fût,Non,BioLogistics,Laboratoire
450,Hopital_35,Côte d'Ivoire,Littoral,Chimiques,61.39,5670.34,Moyen,Désinfection chimique,2024-07-16,82.61,Oui,Sac jaune,Non,SafeWaste,Laboratoire
158,Hopital_37,RDC,Ouest,Pharmaceutiques,34.77,5772.92,Moyen,Incinération,2024-08-29,65.22,,Conteneur rigide,Non,SafeWaste,Pharmacie
108,Hopital_17,Togo,Littoral,Radioactifs,478.35,109068.39,Élevé,Incinération,2024-02-16,100.66,Non,Carton DASRI,Non,Hopital Service,Radiologie
433,Hopital_42,Cameroun,Nord,Pharmaceutiques,357.3,49201.3,Moyen,Incinération,2023-08-12,130.51,,Conteneur rigide,Non,Hopital Service,Pharmacie
243,Hopital_16,Cameroun,Adamaoua,Organiques,7.29,176.04,Faible,Enfouissement,2023-01-20,61.4,En attente,Carton DASRI,Non,,Restauration
693,Hopital_39,Bénin,Est,Infectieux,444.44,48439.37,Élevé,Autoclave,2023-10-22,144.59,Oui,Conteneur rigide,Non,SafeWaste,Urgences
238,Hopital_34,Gabon,Adamaoua,Infectieux,317.7,36668.28,Élevé,Autoclave,2024-07-01,90.77,,Sac rouge,Non,,Urgences
394,Hopital_2,Gabon,Ouest,Radioactifs,236.77,53615.62,Élevé,Incinération,2024-03-22,85.74,Partielle,Carton DASRI,Non,BioLogistics,Radiologie
78,Hopital_31,Sénégal,Littoral,Organiques,93.05,1903.41,Faible,Enfouissement,2024-04-01,111.08,En attente,Sac rouge,Non,EcoTrans,Services Généraux
293,Hopital_3,RDC,Adamaoua,Organiques,107.11,2166.45,Faible,Enfouissement,2023-07-04,168.85,Non,Sac jaune,Non,Hopital Service,Maternité
60,Hopital_14,Bénin,Nord,Chimiques,164.77,16065.0,Moyen,Désinfection chimique,2024-07-11,130.51,,Fût,Non,EcoTrans,Laboratoire
319,Hopital_33,Cameroun,Ouest,Pharmaceutiques,429.31,62943.45,Moyen,Incinération,2024-10-13,181.16,Oui,Sac rouge,Non,SafeWaste,Pharmacie
292,Hopital_16,Côte d'Ivoire,Adamaoua,Radioactifs,153.35,35024.34,Élevé,Incinération,2024-03-17,229.01,Non,Conteneur rigide,Oui,,Radiologie
537,Hopital_37,Gabon,Sud-Ouest,Piqûres/Coupures,450.14,94252.19,Élevé,Incinération,2023-03-13,227.9,En attente,Carton DASRI,Non,EcoTrans,Chirurgie
439,Hopital_8,Côte d'Ivoire,Sud,Radioactifs,1.78,471.77,Élevé,Incinération,2023-11-05,132.67,En attente,Conteneur rigide,Non,BioLogistics,Radiologie
194,Hopital_27,Bénin,Est,Organiques,232.5,4834.05,Faible,Enfouissement,2024-10-26,162.14,,Fût,Non,BioLogistics,Restauration
654,Hopital_9,Togo,Centre,Chimiques,423.11,38822.95,Moyen,Désinfection chimique,2024-04-26,213.28,Oui,Conteneur rigide,Non,Hopital Service,Laboratoire
388,Hopital_47,Côte d'Ivoire,Extrême-Nord,Infectieux,372.05,88919.67,Élevé,Incinération,2023-12-21,151.86,Partielle,Sac jaune,Oui,BioLogistics,Chirurgie
354,Hopital_35,RDC,Adamaoua,Infectieux,291.82,69529.7,Élevé,Incinération,2023-12-12,80.58,En attente,Sac jaune,Non,CleanMed,Urgences
268,Hopital_25,Cameroun,Extrême-Nord,Pharmaceutiques,71.84,10299.39,Moyen,Incinération,2024-04-20,32.68,Oui,Sac rouge,Non,SafeWaste,Pharmacie
103,Hopital_1,RDC,Sud,Infectieux,80.3,9641.0,Élevé,Autoclave,2023-07-02,116.66,Non,Carton DASRI,Non,BioLogistics,Maladies Infectieuses
543,Hopital_10,Togo,Nord,Infectieux,413.53,47401.15,Élevé,Autoclave,2024-10-05,158.5,Oui,Sac jaune,Non,CleanMed,Laboratoire
263,Hopital_18,Bénin,Ouest,Piqûres/Coupures,87.71,11186.75,Élevé,Autoclave,2024-11-06,51.02,Oui,Sac jaune,Non,,Chirurgie
105,Hopital_8,Bénin,Sud-Ouest,Pharmaceutiques,68.54,9725.63,Moyen,Incinération,2023-09-21,145.31,Partielle,Carton DASRI,Non,CleanMed,Pharmacie
535,Hopital_33,Cameroun,Littoral,Organiques,229.8,4910.5,Moyen,Enfouissement,2023-02-23,129.63,,Conteneur rigide,Non,Hopital Service,Maternité
124,Hopital_48,Bénin,Ouest,Chimiques,453.31,48939.25,Moyen,Désinfection chimique,2024-11-20,214.53,En attente,Sac jaune,Non,EcoTrans,Laboratoire
91,Hopital_26,Sénégal,Ouest,Infectieux,421.12,93450.55,Élevé,Incinération,2024-02-24,187.2,Partielle,Sac rouge,Non,BioLogistics,Urgences
